title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
Perfectionst software,Verified Reviewer,Student,"Industrial Automation, 11-50 employees",Source: Capterra,NO,Source: Capterra,"Jan 23, 2019",5,5,5,5,5,9.0,,Pros: It's easy to use and give you a exellent platform to work with.,Cons: This does not happen often rather i say rarely but i have not yet discoverd a thing i did not like.,,
Eventix Review,Lucy v.,student,"Facilities Services, 1001-5000 employees",Used the software for: 6-12 months,NO,Source: Capterra,"Jan 29, 2019",4,5,4,5,5,9.0,,Pros: It worked easy and quick. It was clear what you need to fill in. The payment was quick as well. It was also a plus that the additional costs were indicated if you wanted to pay with another payment option.,"Cons: The text was a little to small, it would be more clear for customers if it was a bigger size.",Overall: quick and easy,
Eventix review,Rick D.,Ict employee,"Information Technology and Services, 1001-5000 employees",Review is based on a free trial,NO,Source: Capterra,"Dec 11, 2018",5,4,4,5,5,8.0,,"Pros: Its fast and easy to use, woud recommand this for sure!","Cons: Nothing, it is pretty straight forward and has no bugs or glitches",,
Eventix usage,Verified Reviewer,Ict employee,"Financial Services, Self-employed",Source: Capterra,NO,Source: Capterra,"Sep 25, 2018",4,5,4,4,5,9.0,,"Pros: Easy to use

Good support

Nice events

Nice web design","Cons: Paying, but that's with all ticket softwares haha",Overall: Eventix helped me with getting my tickets on an easy way which made me happy!,
Easily buying tickets,Paul J.,Student,"Marketing and Advertising, 1-10 employees",Review is based on a free trial,NO,Source: Capterra,"Dec 14, 2018",5,4,4,4,4,8.0,,"Pros: Buying tickets was fast and easy, and it was clear how it worked","Cons: Connect with Facebook did not work properly, so I had to connect with email, no problem at all.",,
great service,Verified Reviewer,Student,"Marketing and Advertising, Self-employed",Source: Capterra,NO,Source: Capterra,"Dec 26, 2018",5,5,5,4,5,10.0,,"Pros: Easy to fill in, looking good and functional on mobile. Solid connection with iDeal.",Cons: There was not really one item that I did not like,Overall: No problem; very easy and quick,
Works good,Nichelle K.,Finance,"Architecture & Planning, 11-50 employees",Review is based on a free trial,NO,Source: Capterra,"Feb 22, 2019",4,4,4,4,4,7.0,,Pros: Easy to use. Looks good. Good overall view. Nothing to complain about in my opinion.,Cons: Nothing. Its a verry good system with an easy use.,Overall: Easy to use. For all people.,
Easy to use,Verified Reviewer,Finance,"Research, 51-200 employees",Source: Capterra,NO,Source: Capterra,"Nov 07, 2018",5,5,5,4,4,9.0,,Pros: Nice interface and easy to use. Many payment options.,Cons: It would be nice if the insured payment methods like paypal are for free. This is more customer friendly.,,
Great software,Manon W.,HR Medewerker,"Construction, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Sep 10, 2018",5,5,5,5,5,10.0,,Pros: It is very fast and it works great. Within 3min I ordered my tickets,"Cons: Nothing, everything worked really well..",Overall: Great programme!,
Easy and fast,Verified Reviewer,HR Medewerker,"Hospitality, 51-200 employees",Source: Capterra,NO,Source: Capterra,"Apr 01, 2019",5,5,5,5,5,7.0,,Pros: This was quick! I was not familiar with eventix before,Cons: This is not applicable to me. New for me.,"Overall: I was connected with eventix because of ticket purchases, went quick and easy.",
Easy and quick,Robin P.,Store manager,"Food & Beverages, 1001-5000 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Jun 24, 2019",4,5,5,5,4,10.0,,Pros: Easy to use. And simple design. No unnecessary overlay,"Cons: Couldn't connect to Facebook, but filled in my name and email by hand. Also easy and quick. No problems",,
Easy in use,Lizanne S.,Teacher,"Education Management, 11-50 employees",Review is based on a free trial,NO,Source: Capterra,"Apr 02, 2019",4,5,5,5,4,8.0,,Pros: The site is easy to use and very fast. Everything speaks for it self.,"Cons: The colours look a bit boring, maybe some bright colours would cheer it up.",Overall: Fast and easy.,
Great service!,Verified Reviewer,Teacher,"Marketing and Advertising, 51-200 employees",Source: Capterra,NO,Source: Capterra,"Mar 28, 2019",4,5,4,5,4,8.0,,Pros: Fast and secure! After clicking on the tickets that I wanted I could go straight through the paying process.,Cons: I have no cons to mention for this software.,,
Fast and easy....,Remco d.,Business Consultant MDT Wonen,"Banking, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Sep 05, 2018",5,5,5,5,5,9.0,,"Pros: You don't feel like using a program, it works smooth",Cons: it does not really connect to the purpose. I am booking tickets for an event and Eventix.....what is it?,Overall: good,
Good,Maria-Laura L.,Community coordinator,"Marketing and Advertising, 201-500 employees",Review is based on a free trial,NO,Source: Capterra,"Jan 10, 2019",4,4,4,4,4,5.0,,"Pros: Easy in use and fast, good overview and vert clear","Cons: Nothing in particular, it is easy and goes quickly",Overall: Good support thanks,
User review,Amy v.,QA,"Packaging and Containers, 201-500 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Dec 03, 2018",5,4,4,4,4,9.0,,"Pros: Several pay methods, never an error experienced while using.",Cons: To much personal information need to be filled in that is unnessesary like age and hometown.,,
Thanks!,Jasmijn v.,,"Retail, 201-500 employees",Review is based on a free trial,NO,Source: Capterra,"Aug 31, 2018",5,5,5,4,4,9.0,,Pros: I liked that you could fill out all details of the person. Also it was clear where to go.,Cons: I don't have something bad to say. Maybe add paypal,Overall: Was easy to follow!,
Always works,Erik C.,-,"Accounting, 10,001+ employees",Review is based on a free trial,NO,Source: Capterra,"Nov 30, 2018",5,5,5,4,4,5.0,,"Pros: It does what it has to do, nothing more nothing less.","Cons: I don't like paying a fee for every ticket, instead of just 1 total fee.",Overall: I buy festival tickets with eventix.,
Easy and customerfriendly,Verified Reviewer,-,"Online Media, 51-200 employees",Source: Capterra,NO,Source: Capterra,"Sep 05, 2018",5,5,5,5,4,8.0,,"Pros: Eventix is easy and quick in use, and therefore customerfriendly.","Cons: Hasn't much to do with the software, but being able to pay with PayPal would've been great.",,
Great experience,Lizet M.,Customer experience manager,"Airlines/Aviation, 10,001+ employees",Review is based on a free trial,NO,Source: Capterra,"Jan 23, 2019",5,5,5,5,5,10.0,,"Pros: Easy to use, intiutive and fast. Also felt secure.",Cons: There was a dicount code field but had no idea how to obtain one.,"Overall: I have bought tickets, no need to stand in line!",
Quick and nice,Amber d.,Horeca,"Food & Beverages, 201-500 employees",Review is based on a free trial,NO,Source: Capterra,"Nov 10, 2018",4,5,4,5,5,9.0,,Pros: It is a very nice site and the using is very nice,Cons: The colors of the website it could be more colourful,Overall: We orginazed a gala and to buy tickets from the site was very nice,
review ticket drift festival,Verified Reviewer,Horeca,"Animation, 11-50 employees",Source: Capterra,NO,Source: Capterra,"Jan 16, 2019",5,5,5,5,5,8.0,,Pros: quick and easy to use. This by using bright colours and big buttons,"Cons: colours are very bold, but they work together","Overall: quick and easy, I would recommend this to friends",
Awesome,Karina G.,Pedagogische medewerker,"Hospital & Health Care, 51-200 employees",Review is based on a free trial,NO,Source: Capterra,"Dec 05, 2018",5,5,5,5,5,10.0,,Pros: It's easy to work with. And when I read the privacy page i had the feeling that the link is very safe.,Cons: That I had to search for my random reader,Overall: None.,
it was fine,Marjolein D.,student,"Higher Education, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Nov 21, 2018",4,5,4,3,5,8.0,,Pros: THe layout was pretty and it was easy to acces and use,"Cons: early bird tickets werent working, so i had to buy the more expensive ones, which was annoying",Overall: good,
Good organisation,Tessa S.,social worker,"Professional Training & Coaching, 201-500 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Jan 29, 2019",5,5,5,4,4,9.0,,"Pros: Easy website, i did understand everything. I liked it.",Cons: On my other laptop the clock was ticking slower.,Overall: Good experience. Only last year i could not pay on my phone.,
EASE OF USE,Marc B.,Business Unit Manager | Management Consulting & Business Intelligence,"Computer Software, 201-500 employees",Review is based on a free trial,NO,Source: Capterra,"Oct 21, 2018",4,3,3,4,4,8.0,,Pros: The fact that it is easy and simple to use. This makes it for customers a great user experience,Cons: None that I can think off. It far too easy and simple,,
Works perfectly!,Verified Reviewer,Business Unit Manager | Management Consulting & Business Intelligence,"Entertainment, 1-10 employees",Source: Capterra,NO,Source: Capterra,"Nov 27, 2018",5,5,5,4,4,8.0,,"Pros: Group ticket discount, use of iDeal. Fast & easy","Cons: Lay out is outdated, could use some fresh new design. Option to pay afterwards with Klarna for example",,
Great service!,Lysanne S.,Nurse,"Hospital & Health Care, 5001-10,000 employees",Review is based on a free trial,NO,Source: Capterra,"Jan 23, 2019",5,5,5,5,5,10.0,,"Pros: Never had any trouble buying tickets, tickets are always immediately in my email. Just great!","Cons: Nothing at all. Service is just great, no complaints.",,
Easy and trusted,Daan J.,Vakkenvuller,"Marketing and Advertising, 51-200 employees",Review is based on a free trial,NO,Source: Capterra,"Dec 20, 2018",4,4,4,3,4,9.0,,"Pros: This is the second time, i did this and it is very safe and fast",Cons: I actually didn't experience any kind of problem!,Overall: Did it twice and tempted to use it much more,
Review eventix,Jade G.,Propper,"Animation, 501-1000 employees",Review is based on a free trial,NO,Source: Capterra,"Aug 21, 2018",5,5,5,4,5,9.0,,Pros: I really like how easy it is to find stuff on this website. Love it!,Cons: I have absolutely nothing against this site!,,
Easy to use and fast,Freek O.,Accountmanager,"Wholesale, 51-200 employees",Review is based on a free trial,NO,Source: Capterra,"Jan 24, 2019",5,5,5,4,5,9.0,,Pros: The software is very easy to use. It's also fast.,Cons: I don't have any cons. My only experience with the software is that it's easy to use.,Overall: It's easy to use.,
Booked tickets to neverland,Verified Reviewer,Accountmanager,"Hospitality, 11-50 employees",Source: Capterra,NO,Source: Capterra,"Dec 12, 2018",5,4,4,4,5,8.0,,"Pros: Its easy to work with, gives a clear overview of which steps to follow and doesn't take a lot of time.","Cons: The only thing a bit unclear to me was where to fill in information about who's actually visiting the festival. At the end it became clear your only have to fill in information about the person receiving the tickets, not about the visitors.",,
Ticket festival,Linda K.,Student,"Mental Health Care, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Nov 13, 2018",5,5,5,5,5,9.0,,Pros: The process of ordering tickets was very fast in my opinion,Cons: That there was no clear overview of the order at the end of ordering,"Overall: Fast, easy, well designed",
Eventix review,Emily G.,Student,"Commercial Real Estate, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Dec 11, 2018",4,5,3,3,3,8.0,,Pros: It was easy to use and super quick. I could easely buy tickets on my phone,Cons: I would like to see the event i am paying for when i am in de check out,,
